time, tp_a, tp_b, diff
82964,0.01,0.06,-0.05
82989,0.03,0.06,-0.03
83012,0.01,0.04,-0.03
83036,0.02,0.05,-0.03
83060,0.02,0.05,-0.03
83084,0.0,0.06,-0.05
83107,0.01,0.06,-0.04
83132,0.01,0.05,-0.03
83155,0.02,0.05,-0.03
83179,0.01,0.05,-0.04
83204,0.01,0.06,-0.05
83227,0.02,0.05,-0.03
83252,0.01,0.05,-0.04
83275,0.0,0.05,-0.04
83299,0.0,0.05,-0.05
83323,0.0,0.05,-0.05
83347,0.0,0.06,-0.05
83371,0.0,0.06,-0.05
83395,0.01,0.05,-0.04
83419,0.01,0.06,-0.04
83442,0.01,0.05,-0.04
83467,0.01,0.05,-0.04
83490,0.01,0.05,-0.04
83514,0.01,0.05,-0.04
83538,0.01,0.05,-0.04
83562,0.0,0.05,-0.05
83587,0.02,0.06,-0.04
83610,0.02,0.05,-0.03
83634,0.0,0.05,-0.05
83658,0.01,0.04,-0.03
83682,0.02,0.05,-0.02
83705,0.01,0.06,-0.05
83730,0.02,0.05,-0.03
83753,0.01,0.06,-0.04
83777,0.01,0.05,-0.04
83802,0.01,0.05,-0.04
83825,0.01,0.05,-0.03
83849,0.02,0.05,-0.03
83873,0.01,0.06,-0.05
83897,0.01,0.05,-0.04
83921,0.0,0.05,-0.04
83945,0.01,0.05,-0.03
83969,0.01,0.04,-0.03
83993,0.01,0.05,-0.04
84017,0.02,0.06,-0.04
84040,0.01,0.06,-0.05
84065,0.0,0.05,-0.04
84088,0.01,0.05,-0.04
84112,0.0,0.06,-0.05
84136,0.01,0.06,-0.04
84160,0.02,0.06,-0.04
84185,0.01,0.05,-0.04
84208,0.01,0.05,-0.03
84232,0.01,0.05,-0.04
84256,0.01,0.06,-0.05
84280,0.02,0.05,-0.03
84303,0.0,0.05,-0.04
84328,0.0,0.05,-0.05
84352,0.0,0.06,-0.05
84375,0.0,0.06,-0.06
84400,0.01,0.05,-0.04
84423,0.01,0.06,-0.05
84447,0.01,0.05,-0.04
84471,0.02,0.04,-0.02
84495,0.01,0.05,-0.04
84519,0.01,0.05,-0.04
84543,0.01,0.05,-0.03
84567,0.03,0.06,-0.03
84591,0.01,0.06,-0.04
84615,0.0,0.05,-0.05
84638,0.01,0.06,-0.05
84663,0.01,0.07,-0.06
84686,0.01,0.05,-0.04
84710,0.0,0.06,-0.06
84734,0.01,0.05,-0.04
84758,0.01,0.06,-0.05
84783,0.02,0.05,-0.03
84806,0.0,0.06,-0.05
84830,0.01,0.05,-0.04
84854,0.0,0.05,-0.05
84878,0.0,0.04,-0.04
84901,0.0,0.05,-0.05
84926,0.01,0.06,-0.05
84950,0.02,0.06,-0.04
84973,0.02,0.05,-0.03
84998,0.01,0.05,-0.04
85021,0.0,0.05,-0.05
85045,0.01,0.05,-0.04
85069,0.0,0.05,-0.05
85093,0.01,0.03,-0.02
85117,0.02,0.06,-0.04
85141,0.0,0.05,-0.05
85165,0.0,0.05,-0.04
85189,0.0,0.06,-0.05
85213,0.0,0.06,-0.06
85236,0.0,0.05,-0.05
85261,0.02,0.06,-0.04
85284,0.01,0.06,-0.05
85308,0.02,0.04,-0.02
85332,0.0,0.05,-0.05
85356,0.01,0.05,-0.04
85380,0.02,0.06,-0.03
85404,0.0,0.05,-0.05
85428,0.01,0.05,-0.04
85452,0.0,0.06,-0.05
85476,0.01,0.05,-0.04
85499,0.01,0.05,-0.04
85524,0.02,0.05,-0.03
85548,0.01,0.06,-0.05
85571,0.02,0.06,-0.04
85596,0.0,0.05,-0.05
85619,0.01,0.05,-0.04
85643,0.0,0.05,-0.05
85667,0.0,0.05,-0.04
85691,0.0,0.06,-0.05
85715,0.01,0.04,-0.03
85739,0.0,0.06,-0.06
85763,0.0,0.05,-0.05
85787,0.01,0.05,-0.04
85811,0.0,0.05,-0.05
85834,0.01,0.05,-0.03
85859,0.01,0.05,-0.04
85882,0.02,0.05,-0.03
85906,0.01,0.05,-0.04
85931,0.03,0.05,-0.02
85954,0.02,0.04,-0.02
85978,0.03,0.06,-0.03
86002,0.01,0.05,-0.03
86026,0.01,0.05,-0.03
86050,0.01,0.06,-0.04
86074,0.01,0.06,-0.05
86097,0.02,0.06,-0.04
86122,0.0,0.05,-0.05
86146,0.01,0.06,-0.04
86169,0.01,0.06,-0.05
86194,0.01,0.05,-0.04
86217,0.01,0.04,-0.03
86241,0.01,0.06,-0.04
86265,0.01,0.05,-0.04
86289,0.01,0.06,-0.05
86313,0.01,0.06,-0.05
86337,0.0,0.05,-0.04
86361,0.01,0.05,-0.04
86385,0.01,0.07,-0.06
86409,0.0,0.04,-0.04
86432,0.02,0.05,-0.03
86457,0.02,0.05,-0.03
86480,0.01,0.06,-0.04
86504,0.01,0.06,-0.05
86529,0.01,0.05,-0.03
86552,0.01,0.05,-0.04
86576,0.0,0.04,-0.04
86600,0.0,0.06,-0.06
86624,0.02,0.05,-0.03
86648,0.01,0.05,-0.04
86672,0.0,0.05,-0.05
86695,0.01,0.05,-0.04
86720,0.01,0.05,-0.03
86744,0.02,0.05,-0.03
86767,0.02,0.05,-0.03
86792,0.01,0.05,-0.03
86815,0.01,0.06,-0.05
86839,0.0,0.06,-0.06
86863,0.02,0.05,-0.03
86887,0.01,0.05,-0.03
86910,0.02,0.06,-0.04
86935,0.0,0.06,-0.05
86959,0.01,0.05,-0.04
86983,0.01,0.05,-0.04
87007,0.01,0.06,-0.05
87030,0.02,0.06,-0.04
87055,0.01,0.04,-0.03
87078,0.0,0.07,-0.06
87102,0.0,0.06,-0.05
87127,0.0,0.05,-0.05
87150,0.01,0.05,-0.04
87174,0.01,0.05,-0.03
87198,0.01,0.05,-0.04
87222,0.01,0.05,-0.03
87246,0.0,0.05,-0.04
87270,0.0,0.06,-0.06
87293,0.0,0.05,-0.05
87318,0.02,0.04,-0.02
87342,0.01,0.05,-0.04
87365,0.01,0.04,-0.03
87390,0.01,0.06,-0.05
87413,0.0,0.06,-0.05
87437,0.0,0.05,-0.05
87461,0.01,0.05,-0.03
87485,0.0,0.06,-0.06
87508,0.01,0.05,-0.04
87533,0.02,0.05,-0.03
87557,0.0,0.06,-0.05
87581,0.02,0.05,-0.03
87605,0.01,0.05,-0.04
87628,0.02,0.06,-0.04
87653,0.01,0.06,-0.04
87676,0.01,0.05,-0.04
87700,0.02,0.05,-0.03
87725,0.01,0.05,-0.04
87748,0.01,0.06,-0.04
87772,0.01,0.05,-0.04
87796,0.01,0.06,-0.05
87820,0.02,0.04,-0.02
87844,0.01,0.05,-0.03
87868,0.01,0.06,-0.04
87891,0.01,0.06,-0.05
87916,0.01,0.06,-0.05
87940,0.0,0.05,-0.05
87963,0.01,0.06,-0.05
87988,0.01,0.05,-0.03
88011,0.0,0.05,-0.05
88035,0.0,0.03,-0.03
88059,0.01,0.05,-0.04
88083,0.0,0.05,-0.05
88107,0.01,0.06,-0.05
88131,0.01,0.06,-0.04
88155,0.01,0.06,-0.05
88179,0.0,0.04,-0.04
88203,0.02,0.06,-0.04
88226,0.01,0.05,-0.04
88251,0.01,0.06,-0.05
88274,0.01,0.04,-0.03
88298,0.02,0.05,-0.03
88323,0.02,0.04,-0.02
88346,0.01,0.05,-0.04
88370,0.0,0.04,-0.04
88394,0.01,0.05,-0.04
88418,0.01,0.05,-0.04
88441,0.02,0.05,-0.03
88466,0.0,0.04,-0.04
88489,0.01,0.05,-0.04
88514,0.02,0.05,-0.03
88538,0.02,0.05,-0.03
88561,0.0,0.05,-0.05
88586,0.01,0.05,-0.04
88609,0.02,0.05,-0.03
88633,0.0,0.05,-0.05
88657,0.01,0.05,-0.04
88681,0.03,0.06,-0.03
88705,0.0,0.05,-0.05
88729,0.0,0.06,-0.05
88753,0.01,0.05,-0.04
88777,0.01,0.05,-0.04
88801,0.02,0.06,-0.04
88824,0.01,0.05,-0.04
88849,0.01,0.07,-0.06
88872,0.01,0.05,-0.03
88896,0.0,0.06,-0.05
88921,0.01,0.05,-0.04
88944,0.0,0.05,-0.05
88968,0.0,0.05,-0.05
88992,0.02,0.04,-0.02
89016,0.01,0.06,-0.04
89039,0.02,0.04,-0.02
89064,0.0,0.04,-0.04
89088,0.01,0.05,-0.04
89112,0.02,0.05,-0.03
89136,0.01,0.04,-0.03
89159,0.0,0.05,-0.05
89184,0.01,0.06,-0.04
89207,0.02,0.05,-0.03
89231,0.01,0.05,-0.04
89255,0.01,0.05,-0.03
89279,0.02,0.06,-0.03
89303,0.01,0.05,-0.04
89327,0.0,0.05,-0.05
89351,0.01,0.06,-0.04
89375,0.0,0.04,-0.04
89399,0.01,0.05,-0.04
89422,0.01,0.05,-0.04
89447,0.02,0.06,-0.04
89470,0.01,0.05,-0.03
89494,0.01,0.06,-0.04
89519,0.0,0.07,-0.07
89542,0.02,0.06,-0.03
89566,0.0,0.07,-0.07
89590,0.01,0.06,-0.05
89614,0.0,0.05,-0.05
89637,0.02,0.06,-0.04
89662,0.01,0.06,-0.05
89686,0.02,0.06,-0.04
89710,0.01,0.07,-0.05
89734,0.01,0.05,-0.04
89757,0.0,0.05,-0.05
89782,0.01,0.06,-0.04
89805,0.0,0.05,-0.04
89829,0.02,0.05,-0.03
89853,0.02,0.05,-0.03
89877,0.0,0.04,-0.04
89901,0.01,0.05,-0.04
89925,0.01,0.07,-0.05
89949,0.02,0.05,-0.03
89972,0.01,0.05,-0.04
89997,0.02,0.05,-0.03
90020,0.01,0.05,-0.03
90045,0.03,0.04,-0.01
90068,0.0,0.04,-0.04
90092,0.01,0.06,-0.04
90117,0.01,0.06,-0.04
90140,0.02,0.07,-0.05
90164,0.01,0.05,-0.04
90188,0.0,0.05,-0.04
90212,0.03,0.05,-0.02
90235,0.02,0.04,-0.02
90260,0.01,0.04,-0.03
90284,0.01,0.05,-0.04
90308,0.01,0.06,-0.05
90332,0.0,0.04,-0.04
90355,0.02,0.07,-0.05
90380,0.01,0.05,-0.04
90403,0.01,0.05,-0.04
90427,0.02,0.05,-0.02
90451,0.0,0.06,-0.05
90475,0.02,0.05,-0.03
90499,0.01,0.06,-0.05
90523,0.02,0.05,-0.03
90547,0.01,0.06,-0.05
90570,0.01,0.06,-0.05
90595,0.0,0.05,-0.05
90618,0.03,0.06,-0.03
90643,0.01,0.06,-0.05
90667,0.0,0.06,-0.05
90690,0.0,0.06,-0.05
90715,0.01,0.06,-0.04
90738,0.0,0.05,-0.05
90762,0.0,0.05,-0.05
90786,0.0,0.06,-0.05
90810,0.01,0.05,-0.04
90833,0.0,0.07,-0.07
90858,0.01,0.05,-0.03
90882,0.01,0.06,-0.05
90906,0.01,0.05,-0.04
90930,0.01,0.07,-0.05
90953,0.0,0.06,-0.06
90978,0.0,0.06,-0.05
91001,0.0,0.05,-0.05
91025,0.01,0.05,-0.04
91049,0.01,0.05,-0.03
91073,0.01,0.05,-0.04
91097,0.02,0.05,-0.03
91121,0.02,0.05,-0.03
91145,0.01,0.05,-0.04
91168,0.01,0.05,-0.04
91193,0.01,0.05,-0.04
91216,0.02,0.04,-0.02
91241,0.01,0.05,-0.03
91265,0.01,0.06,-0.04
91288,0.01,0.05,-0.04
91313,0.01,0.05,-0.04
91336,0.02,0.04,-0.02
91360,0.02,0.05,-0.02
91384,0.01,0.06,-0.05
91408,0.01,0.05,-0.03
91431,0.02,0.05,-0.03
91456,0.02,0.05,-0.03
91480,0.01,0.06,-0.05
91503,0.01,0.05,-0.04
91528,0.01,0.07,-0.05
91551,0.0,0.05,-0.05
91576,0.01,0.06,-0.05
91599,0.02,0.05,-0.03
91623,0.01,0.06,-0.04
91648,0.01,0.06,-0.05
91671,0.02,0.06,-0.04
91695,0.01,0.05,-0.04
91719,0.01,0.05,-0.04
91743,0.02,0.06,-0.04
91766,0.0,0.05,-0.05
91791,0.01,0.06,-0.05
91814,0.02,0.06,-0.04
91839,0.02,0.04,-0.02
91863,0.0,0.05,-0.05
91886,0.0,0.05,-0.05
91911,0.02,0.06,-0.04
91934,0.01,0.05,-0.04
91958,0.0,0.06,-0.06
91982,0.0,0.05,-0.05
92006,0.01,0.05,-0.03
92029,0.01,0.04,-0.03
92054,0.0,0.07,-0.06
92078,0.01,0.06,-0.04
92101,0.0,0.06,-0.05
92126,0.0,0.05,-0.05
92149,0.01,0.05,-0.04
92174,0.01,0.05,-0.04
92197,0.01,0.06,-0.04
92221,0.01,0.06,-0.05
92246,0.02,0.05,-0.03
92269,0.0,0.05,-0.05
92293,0.0,0.04,-0.04
92317,0.0,0.04,-0.04
92341,0.02,0.05,-0.03
92364,0.02,0.05,-0.03
92389,0.02,0.05,-0.03
92412,0.01,0.05,-0.04
92437,0.01,0.05,-0.04
92461,0.0,0.06,-0.06
92484,0.01,0.04,-0.03
92509,0.01,0.05,-0.04
92532,0.01,0.05,-0.04
92556,0.02,0.04,-0.02
92580,0.02,0.05,-0.03
92604,0.01,0.06,-0.04
92627,0.01,0.05,-0.04
92652,0.02,0.07,-0.05
92676,0.01,0.05,-0.04
92699,0.0,0.06,-0.05
92724,0.02,0.06,-0.04
92747,0.02,0.06,-0.03
92772,0.0,0.04,-0.04
92795,0.02,0.05,-0.03
92819,0.01,0.06,-0.05
92844,0.01,0.06,-0.04
92867,0.01,0.05,-0.04
92891,0.02,0.06,-0.04
92915,0.02,0.04,-0.02
92939,0.02,0.05,-0.03
92962,0.0,0.06,-0.06
92987,0.01,0.05,-0.04
93010,0.0,0.05,-0.05
93034,0.0,0.07,-0.06
93059,0.01,0.06,-0.05
93082,0.01,0.06,-0.04
93107,0.0,0.04,-0.04
93130,0.0,0.06,-0.05
93154,0.0,0.06,-0.05
93178,0.0,0.06,-0.05
93202,0.01,0.05,-0.03
93225,0.0,0.05,-0.05
93250,0.02,0.06,-0.04
93274,0.02,0.06,-0.03
93297,0.01,0.06,-0.04
93322,0.0,0.07,-0.07
93345,0.01,0.06,-0.04
93370,0.0,0.05,-0.04
93393,0.0,0.05,-0.05
93417,0.0,0.05,-0.05
93442,0.0,0.06,-0.05
93465,0.01,0.05,-0.04
93489,0.01,0.05,-0.04
93513,0.01,0.05,-0.04
93537,0.0,0.05,-0.05
93560,0.01,0.06,-0.04
93585,0.02,0.05,-0.03
93608,0.02,0.05,-0.03
93632,0.01,0.04,-0.03
93657,0.01,0.05,-0.04
93680,0.0,0.05,-0.05
93705,0.01,0.05,-0.03
93728,0.0,0.06,-0.06
93752,0.01,0.05,-0.04
93776,0.0,0.05,-0.04
93800,0.0,0.05,-0.05
93824,0.01,0.05,-0.03
93848,0.0,0.05,-0.04
93872,0.02,0.05,-0.03
93895,0.0,0.06,-0.05
93920,0.0,0.06,-0.06
93943,0.02,0.07,-0.04
93968,0.02,0.07,-0.05
93991,0.02,0.06,-0.04
94015,0.01,0.06,-0.05
94040,0.01,0.05,-0.03
94063,0.01,0.06,-0.05
94087,0.01,0.04,-0.03
94111,0.0,0.05,-0.05
94135,0.01,0.05,-0.04
94158,0.01,0.07,-0.05
94183,0.02,0.05,-0.02
94206,0.01,0.06,-0.05
94230,0.01,0.05,-0.04
94255,0.02,0.05,-0.03
94278,0.0,0.05,-0.05
94303,0.01,0.07,-0.05
94326,0.01,0.06,-0.04
94350,0.01,0.05,-0.04
94374,0.01,0.05,-0.04
94398,0.02,0.04,-0.02
94422,0.01,0.07,-0.05
94446,0.0,0.06,-0.06
94470,0.01,0.05,-0.04
94493,0.02,0.07,-0.05
94518,0.01,0.05,-0.04
94541,0.01,0.06,-0.04
94565,0.01,0.06,-0.04
94589,0.01,0.06,-0.04
94613,0.01,0.06,-0.04
94638,0.01,0.06,-0.05
94661,0.01,0.05,-0.04
94685,0.01,0.05,-0.04
94709,0.01,0.05,-0.04
94733,0.02,0.06,-0.04
94756,0.01,0.05,-0.04
94781,0.01,0.06,-0.05
94804,0.01,0.06,-0.05
94828,0.01,0.05,-0.04
94853,0.02,0.05,-0.03
94876,0.01,0.06,-0.05
94901,0.01,0.07,-0.05
94924,0.01,0.06,-0.05
94948,0.01,0.06,-0.05
94972,0.01,0.06,-0.04
94996,0.01,0.05,-0.04
95020,0.01,0.06,-0.05
95044,0.02,0.05,-0.03
95068,0.0,0.05,-0.04
95091,0.02,0.04,-0.02
95116,0.01,0.05,-0.04
95139,0.02,0.05,-0.03
95163,0.01,0.06,-0.04
95187,0.01,0.05,-0.04
95211,0.02,0.06,-0.04
95236,0.0,0.06,-0.05
95259,0.0,0.06,-0.05
95283,0.01,0.05,-0.04
95307,0.01,0.05,-0.04
95331,0.0,0.05,-0.04
95354,0.01,0.06,-0.04
95379,0.02,0.05,-0.03
95403,0.01,0.05,-0.04
95426,0.0,0.07,-0.07
95451,0.01,0.06,-0.04
95474,0.01,0.04,-0.02
95499,0.02,0.05,-0.03
95522,0.01,0.05,-0.04
95546,0.01,0.07,-0.06
95570,0.0,0.05,-0.05
95594,0.02,0.04,-0.02
95618,0.0,0.04,-0.04
95642,0.01,0.06,-0.04
95666,0.02,0.05,-0.03
95689,0.01,0.06,-0.05
95714,0.0,0.05,-0.04
95737,0.02,0.04,-0.02
95761,0.01,0.05,-0.04
95785,0.01,0.04,-0.03
95809,0.0,0.05,-0.05
95834,0.01,0.05,-0.03
95857,0.02,0.06,-0.04
95881,0.01,0.04,-0.03
95905,0.02,0.05,-0.03
95929,0.01,0.05,-0.04
95952,0.01,0.06,-0.04
95977,0.02,0.05,-0.03
96001,0.03,0.05,-0.02
96024,0.0,0.06,-0.05
96049,0.0,0.06,-0.05
96072,0.01,0.05,-0.04
96096,0.0,0.05,-0.05
96120,0.0,0.07,-0.07
96144,0.01,0.06,-0.05
96168,0.01,0.05,-0.04
96192,0.02,0.05,-0.03
96216,0.01,0.05,-0.04
96240,0.01,0.05,-0.04
96264,0.01,0.04,-0.03
96287,0.01,0.05,-0.04
96312,0.01,0.05,-0.04
96335,0.01,0.06,-0.05
96359,0.02,0.05,-0.03
96384,0.02,0.06,-0.04
96407,0.01,0.05,-0.04
96432,0.02,0.06,-0.04
96455,0.02,0.05,-0.03
96479,0.02,0.06,-0.04
96503,0.0,0.04,-0.04
96527,0.0,0.05,-0.05
96550,0.02,0.06,-0.04
96575,0.0,0.06,-0.05
96599,0.01,0.04,-0.03
96622,0.02,0.06,-0.04
96647,0.02,0.06,-0.04
96670,0.01,0.05,-0.04
96694,0.01,0.05,-0.04
96718,0.01,0.05,-0.04
96742,0.02,0.06,-0.04
96766,0.02,0.05,-0.03
96790,0.01,0.05,-0.04
96814,0.01,0.06,-0.05
96838,0.02,0.06,-0.03
96862,0.01,0.06,-0.04
96885,0.01,0.06,-0.05
96910,0.01,0.06,-0.05
96933,0.0,0.06,-0.06
96957,0.02,0.04,-0.02
96982,0.01,0.07,-0.06
97005,0.02,0.06,-0.04
97030,0.01,0.06,-0.05
97053,0.02,0.05,-0.03
97077,0.01,0.05,-0.04
97101,0.02,0.06,-0.04
97125,0.02,0.06,-0.03
97148,0.0,0.05,-0.05
97173,0.01,0.06,-0.04
97197,0.02,0.06,-0.04
97220,0.01,0.05,-0.04
97245,0.03,0.05,-0.02
97268,0.02,0.06,-0.04
97292,0.02,0.04,-0.02
97316,0.01,0.06,-0.05
97340,0.02,0.04,-0.02
97364,0.01,0.06,-0.05
97388,0.01,0.05,-0.04
97412,0.0,0.06,-0.05
97436,0.01,0.06,-0.04
97460,0.02,0.05,-0.03
97483,0.02,0.05,-0.03
97508,0.01,0.06,-0.05
97531,0.01,0.07,-0.05
97555,0.0,0.06,-0.06
97580,0.01,0.05,-0.04
97603,0.01,0.06,-0.04
97627,0.01,0.06,-0.05
97651,0.0,0.06,-0.05
97675,0.01,0.06,-0.05
97699,0.01,0.06,-0.05
97723,0.02,0.05,-0.03
97746,0.01,0.05,-0.04
97771,0.0,0.05,-0.04
97795,0.0,0.06,-0.05
97818,0.0,0.07,-0.07
97843,0.0,0.06,-0.06
97866,0.02,0.04,-0.02
97890,0.01,0.06,-0.05
97914,0.02,0.05,-0.03
97938,0.01,0.06,-0.04
97963,0.01,0.06,-0.05
97986,0.02,0.06,-0.04
98010,0.0,0.06,-0.05
98034,0.01,0.06,-0.04
98058,0.01,0.06,-0.05
98081,0.01,0.06,-0.05
98106,0.0,0.07,-0.06
98129,0.01,0.05,-0.04
98153,0.03,0.05,-0.02
98178,0.01,0.05,-0.04
98201,0.02,0.04,-0.02
98225,0.01,0.05,-0.03
98249,0.0,0.06,-0.05
98273,0.0,0.05,-0.04
98297,0.01,0.05,-0.03
98321,0.03,0.05,-0.02
98344,0.01,0.06,-0.05
98369,0.0,0.05,-0.04
98393,0.01,0.05,-0.04
98416,0.0,0.05,-0.05
98441,0.01,0.06,-0.05
98464,0.0,0.06,-0.06
98488,0.0,0.05,-0.05
98512,0.01,0.05,-0.04
98536,0.0,0.07,-0.07
98561,0.02,0.04,-0.02
98584,0.0,0.06,-0.05
98608,0.02,0.06,-0.04
98632,0.01,0.05,-0.04
98656,0.0,0.05,-0.04
98679,0.0,0.05,-0.05
98704,0.0,0.06,-0.06
98727,0.01,0.06,-0.04
98751,0.0,0.05,-0.05
98776,0.0,0.05,-0.05
98799,0.0,0.05,-0.05
98823,0.01,0.05,-0.03
98847,0.0,0.06,-0.05
98871,0.02,0.05,-0.02
98895,0.01,0.04,-0.03
98919,0.01,0.04,-0.03
98942,0.0,0.05,-0.04
98967,0.01,0.07,-0.05
98991,0.0,0.05,-0.05
99014,0.0,0.05,-0.05
99039,0.01,0.05,-0.04
99062,0.01,0.05,-0.04
99086,0.01,0.05,-0.04
99110,0.01,0.04,-0.03
99134,0.02,0.04,-0.02
99158,0.02,0.04,-0.02
99182,0.03,0.05,-0.02
99206,0.0,0.04,-0.04
99230,0.03,0.05,-0.02
99254,0.0,0.05,-0.04
99277,0.01,0.05,-0.04
99302,0.02,0.05,-0.03
99325,0.02,0.06,-0.04
99349,0.0,0.04,-0.04
99374,0.01,0.05,-0.03
99397,0.01,0.06,-0.04
99421,0.01,0.06,-0.05
99445,0.01,0.05,-0.04
99469,0.01,0.06,-0.04
99493,0.01,0.06,-0.04
99517,0.01,0.04,-0.03
99540,0.0,0.06,-0.06
99565,0.02,0.04,-0.02
99589,0.02,0.05,-0.03
99612,0.0,0.06,-0.05
99637,0.01,0.05,-0.04
99660,0.01,0.04,-0.03
99684,0.02,0.05,-0.03
99708,0.01,0.05,-0.04
99732,0.0,0.04,-0.04
99756,0.01,0.05,-0.04
99780,0.02,0.06,-0.04
99804,0.01,0.06,-0.05
99828,0.01,0.04,-0.03
99852,0.01,0.04,-0.02
99875,0.0,0.05,-0.05
99900,0.02,0.05,-0.03
99923,0.02,0.04,-0.02
99947,0.02,0.06,-0.04
99972,0.01,0.06,-0.05
99995,0.01,0.06,-0.05
100019,0.02,0.06,-0.04
100044,0.03,0.05,-0.02
100069,0.01,0.06,-0.05
100094,0.01,0.06,-0.05
100119,0.01,0.06,-0.05
100144,0.01,0.04,-0.03
100169,0.01,0.05,-0.04
100194,0.01,0.06,-0.04
100218,0.0,0.06,-0.06
100244,0.01,0.06,-0.04
100269,0.02,0.06,-0.04
100294,0.01,0.04,-0.03
100319,0.0,0.05,-0.04
100343,0.01,0.05,-0.04
100369,0.01,0.06,-0.05
100393,0.0,0.06,-0.05
100418,0.02,0.04,-0.02
100444,0.0,0.05,-0.05
100468,0.01,0.07,-0.06
100494,0.0,0.05,-0.04
100518,0.01,0.05,-0.04
100543,0.02,0.06,-0.04
100569,0.02,0.06,-0.04
100593,0.0,0.06,-0.05
100618,0.01,0.06,-0.05
100643,0.01,0.04,-0.03
100668,0.01,0.05,-0.04
100694,0.0,0.06,-0.05
100718,0.02,0.04,-0.02
100743,0.01,0.06,-0.04
100768,0.0,0.05,-0.04
100793,0.01,0.06,-0.05
100817,0.0,0.04,-0.04
100843,0.01,0.06,-0.05
100868,0.0,0.06,-0.06
100893,0.0,0.05,-0.05
100918,0.0,0.04,-0.04
100942,0.0,0.05,-0.05
100968,0.02,0.05,-0.03
100993,0.01,0.05,-0.04
101017,0.0,0.05,-0.05
101043,0.01,0.06,-0.05
101067,0.01,0.05,-0.04
101093,0.01,0.06,-0.05
101117,0.01,0.05,-0.04
101142,0.01,0.06,-0.05
101168,0.0,0.05,-0.05
101192,0.0,0.06,-0.06
101217,0.0,0.06,-0.05
101242,0.01,0.04,-0.03
101267,0.01,0.05,-0.04
101293,0.01,0.05,-0.04
101317,0.0,0.05,-0.05
101342,0.01,0.05,-0.03
101367,0.01,0.04,-0.03
101392,0.0,0.04,-0.04
101416,0.0,0.07,-0.06
101442,0.0,0.07,-0.07
101467,0.01,0.04,-0.03
101492,0.01,0.05,-0.04
101517,0.02,0.06,-0.04
101541,0.01,0.06,-0.04
101567,0.01,0.05,-0.04
101592,0.01,0.06,-0.05
101616,0.01,0.05,-0.04
101642,0.01,0.06,-0.05
101666,0.01,0.05,-0.04
101692,0.02,0.05,-0.03
101716,0.0,0.04,-0.04
101741,0.02,0.06,-0.04
101767,0.01,0.05,-0.04
101791,0.02,0.05,-0.03
101816,0.0,0.05,-0.05
101841,0.0,0.07,-0.06
101866,0.0,0.06,-0.06
101892,0.0,0.05,-0.05
101916,0.01,0.06,-0.05
101941,0.01,0.06,-0.04
101966,0.01,0.07,-0.06
101991,0.01,0.05,-0.04
102016,0.0,0.05,-0.05
102041,0.02,0.05,-0.03
102066,0.01,0.06,-0.04
102091,0.0,0.06,-0.06
102116,0.0,0.06,-0.06
102140,0.02,0.05,-0.03
102166,0.01,0.06,-0.04
102191,0.0,0.04,-0.04
102215,0.02,0.06,-0.04
102241,0.01,0.05,-0.04
102265,0.0,0.05,-0.05
102291,0.0,0.05,-0.04
102316,0.0,0.04,-0.03
102340,0.01,0.06,-0.04
102366,0.01,0.05,-0.04
102390,0.0,0.06,-0.05
102415,0.0,0.06,-0.05
102440,0.01,0.05,-0.04
102465,0.02,0.05,-0.03
102491,0.02,0.05,-0.03
102515,0.01,0.06,-0.04
102540,0.01,0.05,-0.04
102565,0.01,0.05,-0.04
102590,0.01,0.05,-0.04
102615,0.0,0.04,-0.04
102640,0.01,0.06,-0.05
102665,0.01,0.06,-0.04
102690,0.0,0.05,-0.04
102715,0.02,0.05,-0.03
102739,0.02,0.05,-0.03
102765,0.01,0.06,-0.05
102790,0.0,0.06,-0.05
102814,0.0,0.06,-0.06
102840,0.01,0.05,-0.04
102864,0.01,0.05,-0.04
102890,0.02,0.05,-0.03
102915,0.02,0.04,-0.02
102939,0.0,0.06,-0.06
102965,0.0,0.06,-0.05
102989,0.0,0.04,-0.03
103014,0.0,0.05,-0.05
103040,0.01,0.07,-0.05
103064,0.0,0.05,-0.05
103090,0.01,0.06,-0.04
103114,0.01,0.06,-0.05
103139,0.0,0.05,-0.05
103164,0.0,0.05,-0.04
103189,0.01,0.05,-0.04
103214,0.0,0.05,-0.05
103239,0.0,0.06,-0.05
103264,0.0,0.05,-0.04
103289,0.01,0.04,-0.02
103314,0.01,0.05,-0.04
103339,0.01,0.04,-0.03
103364,0.0,0.05,-0.04
103389,0.0,0.05,-0.05
103413,0.02,0.06,-0.04
103439,0.0,0.05,-0.05
103463,0.0,0.06,-0.05
103489,0.02,0.05,-0.03
103514,0.0,0.06,-0.06
103538,0.01,0.06,-0.05
103564,0.0,0.05,-0.04
103588,0.02,0.06,-0.04
103613,0.01,0.05,-0.04
103639,0.01,0.06,-0.05
103663,0.01,0.05,-0.04
103689,0.01,0.05,-0.04
103713,0.01,0.04,-0.03
103738,0.02,0.05,-0.03
103763,0.01,0.06,-0.05
103788,0.02,0.06,-0.04
103813,0.01,0.03,-0.02
103838,0.01,0.04,-0.03
103863,0.01,0.07,-0.05
103888,0.01,0.05,-0.04
103913,0.0,0.05,-0.04
103938,0.0,0.06,-0.06
103963,0.01,0.05,-0.04
103988,0.01,0.06,-0.04
104012,0.0,0.05,-0.05
